id,timestamp,tweet_text,username,location,coordinates,place_json,all_hashtags,followers_count
1367651395571118092,2021-03-05 01:41:17,"b""The downtown Crenshaw Baldwin Hills Mall is for sale and the locals are competing with Deutsch Bank for the right to purchase. It's all about community control. Make your voice heard. https://t.co/I0SyaJQba0 #40acresandaMall #communitypower https://t.co/fWqxMMRhDm""",b'setra',"Beverly Hills, CA & NYC",,,"['40acresandaMall', 'communitypower']",4767
1367745660292919300,2021-03-05 07:55:51,b'#TheBrandRun   @PowerFashionSA needs to be recognised for achieving the best value for your money in the fashion industry. They have given consumers their buying POWER back!  #CommunityPOWER #500POWERLikes https://t.co/GflcEJMa2G',b'NMtyoki',South Africa,,,"['TheBrandRun', 'CommunityPOWER', '500POWERLikes']",1086
1367749454787346435,2021-03-05 08:10:56,b'@WafflesTwitch @slothrates Another shower of kind words from the legend himself. Thank all of you and i cant mention 1 without missing someone. Theres just tooooo many awesome ppl. Big Hugs X 1000 #TwitchAffliate #communitypower #stackpack',b'JibbyStop',,,,"['TwitchAffliate', 'communitypower', 'stackpack']",48
1367770275656458241,2021-03-05 09:33:40,"b'Did you know that we support over 80 community owned projects around the UK? They are doing a fantastic job and are producing 100% #renewableenergy sourced from small scale community wind, solar and hydro farms.  \xe2\x9e\xa1\xef\xb8\x8f https://t.co/LxpLAVGRGn  #communitypower #communityproject https://t.co/avFFiI86Hd'",b'CoopEnergy',United Kingdom,,,"['renewableenergy', 'communitypower', 'communityproject']",7941
1367782625214136321,2021-03-05 10:22:44,"b""Huge test' @COP26   If the policies &amp; plans aren't agreed yet..   Please can we have a #GreenRecovery #GreenActionPlan for #CommunityEnergy #SmartLocalEnergySystem #EnergyTransition this @UKParliament #ClimateAction this year..  #ClimateEmergency   https://t.co/vAFgO6xUOv""",b'BristolEnergyNw',"Bristol, England",,,"['GreenRecovery', 'GreenActionPlan', 'CommunityEnergy', 'SmartLocalEnergySystem', 'EnergyTransition', 'ClimateAction', 'ClimateEmergency']",3158
1367788289302921216,2021-03-05 10:45:15,"b""WATCH: PFG the Home of Peer Support in Doncaster  \xf0\x9f\x93\x8c ICYMI: here's the recording with folk from @pfgdoncaster  #ItsOurCommunity #communitypower #peersupport #socialservices https://t.co/98KAcphQUC""",b'CforWR',United Kingdom,,,"['ItsOurCommunity', 'communitypower', 'peersupport', 'socialservices']",7231
1367793295108280321,2021-03-05 11:05:08,"b'The old ways of heating and powering our communities is not sustainable.   We must develop clean, flexible #Microgrids, where energy is generated from local #RenewableEnergy sources.   And we must do it quickly:  https://t.co/lllo0kpSIn  #SmartGrids #CommunityEnergy'",b'BHenergyservice',Brighton,,,"['Microgrids', 'RenewableEnergy', 'SmartGrids', 'CommunityEnergy']",2322
1367797906393153539,2021-03-05 11:23:27,b'The replay of the \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa local #MSIgnite session with @nmeisenzahl and @robinmanuelt is live: https://t.co/d3Fy359uDu  #communitypower #containerization @msdev_de  @MSPartnerDE',b'whiteduck_gmbh',"Rosenheim, Bayern",,,"['MSIgnite', 'communitypower', 'containerization']",138
1367807195820212225,2021-03-05 12:00:22,b'Amazing news keep going @Power4PeopleUK #CommunityEnergy! https://t.co/nY9OhGhzhj',b'BristolEnergyNw',"Bristol, England",,,['CommunityEnergy'],3158
1367835711068635140,2021-03-05 13:53:41,"b'Today we\xe2\x80\x99d like to dive a bit deeper into the current developments of our Lithuanian pilot \xf0\x9f\x94\x8e How #communityenergy look like there, and what challenges the Pagramantis municipality is facing, you can learn here: https://t.co/i2pAa3ZTSz #madewithinterreg'",b'co2mmunity',Baltic Sea Region,,,"['communityenergy', 'madewithinterreg']",197
1367839580729319426,2021-03-05 14:09:03,"b""COVID-19 has demonstrated the enormous desire &amp; capacity we all have to be full citizens, to help each other out, to decide things together &amp; to work to improve our local neighbourhoods... #ItsOurCommunity #communitypower  \xf0\x9f\x96\x8c sign @DemeMove's Open Letter https://t.co/yFYVdDfLgK https://t.co/XIAG9NTFzd""",b'CforWR',United Kingdom,,,"['ItsOurCommunity', 'communitypower']",7232
1367863983009566723,2021-03-05 15:46:01,b'LA-Based Nonprofit Leads Community Development by RyPul Media https://t.co/TxQJYipRIT #community #support #education #housing #employment #homeless #businesses #losangeles #nonprofit #give #nonprofits #give #sparkraise #development #kids #help #communitypower #BlackLivesMatter https://t.co/vB6eqLrO0w',b'RyContact',USA,,,"['community', 'support', 'education', 'housing', 'employment', 'homeless', 'businesses', 'losangeles', 'nonprofit', 'give', 'nonprofits', 'give', 'sparkraise', 'development', 'kids', 'help', 'communitypower', 'BlackLivesMatter']",423
1367868105842692099,2021-03-05 16:02:24,b'#CommunityPower - Read our blog to learn how your startup can start building a community!  https://t.co/nE43MHqn4D  #NetcapitalAdvisors #equitycrowdfunding #equities #cfa #finance #mba #investing #startups #entrepreneurship #businesstips https://t.co/0NyWgdkGWx',b'netcapital_adv',United States,,,"['CommunityPower', 'NetcapitalAdvisors', 'equitycrowdfunding', 'equities', 'cfa', 'finance', 'mba', 'investing', 'startups', 'entrepreneurship', 'businesstips']",593
1367880102936248329,2021-03-05 16:50:05,"b""We now have 31 schools that are part of our #SolarSchools group and when you put them all together, that's a lot of panels! #communityenergy #lowcarbonhub #solar #school #lch #LCHSchools  Read more about them here: https://t.co/M53PtK8e4M https://t.co/vmftiaIgXE""",b'LowCarbonHub',"OXFORD, UK",,,"['SolarSchools', 'communityenergy', 'lowcarbonhub', 'solar', 'school', 'lch', 'LCHSchools']",4109
1367902247489835009,2021-03-05 18:18:04,b'Looking forward to joining Green Week in Maynooth University next week with @onein7bn to chat about the @maynoothsec journey so far.  #communityenergy https://t.co/erTTf4HGT1',b'AliJSheridan',Ireland,,,['communityenergy'],7972
1367928596266807296,2021-03-05 20:02:46,"b'MCE is excited to announce our third credit rating! This ""A"" rating from S&amp;P highlights MCE\'s financial strengths and strong energy portfolio. Read the full release here. #WeAreMCE #renewableenergy #communitypower  https://t.co/DxSNUFDHvS'",b'MCECleanEnergy',"Marin County, California",,,"['WeAreMCE', 'renewableenergy', 'communitypower']",1752
1367931004552425474,2021-03-05 20:12:21,"b'""No rockstars - only rockband"" #TeamWork #CommunityPower'",b'rspruijt',Netherlands,,,"['TeamWork', 'CommunityPower']",10683
1367943399865802759,2021-03-05 21:01:36,"b'#AmplifyAustin is in last few hours, still time to make a difference!  Remember every dollar counts!  DONATE: https://t.co/JJwH7lDOIY  #AmplifyGAVA, invest in #NeighborhoodStability #CommunityPower #ClimateResiliency #Permanency  Thank you!'",b'maguzmanma',Austin Texas,,,"['AmplifyAustin', 'AmplifyGAVA', 'NeighborhoodStability', 'CommunityPower', 'ClimateResiliency', 'Permanency']",586
1367973220738011137,2021-03-05 23:00:06,b'#AmplifyAustin is down to the last hour! Help us reach our $5K goal! Thank you!  DONATE: https://t.co/JJwH7lDOIY  #NeighborhoodStability #CommunityPower #ClimateResiliency #Permanency',b'maguzmanma',Austin Texas,,,"['AmplifyAustin', 'NeighborhoodStability', 'CommunityPower', 'ClimateResiliency', 'Permanency']",586
1368143739886182400,2021-03-06 10:17:41,"b'If Plaid Cymru empowered communities instead of voting them down when they attempt to help themselves? Talking about a deprived community getting a \xc2\xa31.2 million #communityenergy project together, only for PC to vote it down. Plaid Cymru \xe2\x80\x98pro communities\xe2\x80\x99? https://t.co/t1wR7ZLQFw'",b'maxblunt',,,,['communityenergy'],1680
1368154738655641600,2021-03-06 11:01:23,"b'Look at our plant family growing \xe2\x98\xba\xef\xb8\x8f. Thank you for all your donations so far, we are super chuffed. Keep them coming! #communitypower https://t.co/8o4tYPc4kK'",b'TheMagicHatCafe',Newcastle upon Tyne,,,['communitypower'],882
1368204365769609219,2021-03-06 14:18:35,"b""So excited for this #youthpower / #communitypower session from the brilliant @Jaiden_Corfield &amp; @MsIbegbuna at #StrongerThings next week.  Watch Jaiden's video \xf0\x9f\x91\x89 https://t.co/Ku2faeXHWN  &amp; Read Ruth's interview \xf0\x9f\x91\x89 https://t.co/p5qgPeNhKa https://t.co/jRqKWAB4Qf""",b'wearenewlocal',London,,,"['youthpower', 'communitypower', 'StrongerThings']",15750
1368207066544889865,2021-03-06 14:29:19,"b""Cut or invest? Outsource or in-source? Private or public sector?   Our politics is stuck in a broken binary of state &amp; market-led approaches.  It's time both parties woke up to #communitypower.  @jesstud writes for @Politics_co_uk.  https://t.co/R8OUzBH5Zk""",b'wearenewlocal',London,,,['communitypower'],15750
1368262306153586690,2021-03-06 18:08:49,b'@EinirYoung @mabonapgwynfor @SetCheshire @CharlieDwyfor A Denbighshire Councillor now living near Dolgellau in the same party that voted against a \xc2\xa31.2 million #communityenergy project &amp; gives throwaway comments like \xe2\x80\x9cIraq\xe2\x80\x9d when questioned? I might expect that comment from a tory... (I know lads that died in Iraq btw) #plaidfail',b'maxblunt',,,,"['communityenergy', 'plaidfail']",1680
1368339057068171264,2021-03-06 23:13:48,"b'Fine point. We are swamped by injustices and wrongdoings. Hardly know where to turn. I do get dispirited by those who use #VCSE sector and #communitypower as a means to critique the State, rather than the real foe- our market society of economic power and wealth. https://t.co/RQKQKxWvlj'",b'nmcinroy',here and there,,"Place(_api=<tweepy.api.API object at 0x7f55458f0280>, id='1a3fd0b34e5cc504', url='https://api.twitter.com/1.1/geo/id/1a3fd0b34e5cc504.json', place_type='city', name='Urmston', full_name='Urmston, England', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f55458f0280>, type='Polygon', coordinates=[[[-2.4094209, 53.4316145], [-2.25304, 53.4316145], [-2.25304, 53.480382], [-2.4094209, 53.480382]]]), attributes={})","['VCSE', 'communitypower']",10914
1368480031203352576,2021-03-07 08:33:59,b'Can our Westminster politics cope with #communitypower? My piece for @Politics_co_uk looks at the challenges both Conservative &amp; Labour face from within their parties to giving people more control https://t.co/fNBzaWB9Zb',b'jesstud',"Cambridge, England",,,['communitypower'],4273
1368514163220316162,2021-03-07 10:49:36,"b'@ClareDevaney @jesstud Like Third Way, this type of #communitypower  thinks State and market are flawed, and critique both to same degree. However,we have perils like climate crisis because market power dominates the State. #Communitypower must ally with State to decarbonise and correct unjust markets'",b'nmcinroy',here and there,,"Place(_api=<tweepy.api.API object at 0x7f55458f0280>, id='1a3fd0b34e5cc504', url='https://api.twitter.com/1.1/geo/id/1a3fd0b34e5cc504.json', place_type='city', name='Urmston', full_name='Urmston, England', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f55458f0280>, type='Polygon', coordinates=[[[-2.4094209, 53.4316145], [-2.25304, 53.4316145], [-2.25304, 53.480382], [-2.4094209, 53.480382]]]), attributes={})","['communitypower', 'Communitypower']",10914
1368516553428307969,2021-03-07 10:59:06,"b'@T_Wragg @lowwintersun @icacoop @CooperativesUK @coopnews @REScoopEU @beaylott @Coop_CollegeUK @CommEnergyWales @OttCoopNetwork @CoopsEurope @iidatetsunari @fshota @karasolar2030 @kftc @ojuso_org Yes, we worked on this with colleagues from around the world, and a great result! Guiding policymakers and financial institutions on how to support #communityenergy #communitypower'",b'WWindEA',,,,"['communityenergy', 'communitypower']",1580
1368547091593764870,2021-03-07 13:00:27,"b'Peer support scheme launched by @CooperativesUK and @cse_bristol, with support from @Comm1nrg and @peoplesbiz, to develop skills in #communityenergy projects #coops #renewables https://t.co/3WnpqayJ2F https://t.co/43RPoqnAAt'",b'coopnews',"Manchester, UK",,,"['communityenergy', 'coops', 'renewables']",22817
1368567377525436453,2021-03-07 14:21:04,"b'@anthonypainter @jonjalex @ImmyKaur @DrDCWahl @indy_johar @vidhyaalakeson @rcbregman @Bickerrecord So much in here. I\xe2\x80\x99m most drawn to the relationship (tension?) between #communitypower &amp; other sources of power. How do (new) social infrastructures best relate to, say, capital markets, #LocalGov #CentralGov? How are those voids best bridged beyond token resourcing? @ImmyKaur'",b't_bez12',London,,,"['communitypower', 'LocalGov', 'CentralGov']",1271
1368594287492030474,2021-03-07 16:08:00,b'#CommunityPower - Read our blog to learn how your startup can start building a community!  https://t.co/hSi5hg0BDA  #NetcapitalAdvisors #equitycrowdfunding #equities #cfa #finance #mba #investing #startups #entrepreneurship #businesstips https://t.co/YNyGRiziSg',b'netcapital_adv',United States,,,"['CommunityPower', 'NetcapitalAdvisors', 'equitycrowdfunding', 'equities', 'cfa', 'finance', 'mba', 'investing', 'startups', 'entrepreneurship', 'businesstips']",595
1368597602975895554,2021-03-07 16:21:10,b'We just had our local community meetup and it went awesome! \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5    Check out the Press release : https://t.co/GqTxKjFHkq  #SAInspireBD #MSFTStudentAmbassasdors #mslearn #communitypower https://t.co/YWZMOPvLVk',b'msa_bangladesh',,,,"['SAInspireBD', 'MSFTStudentAmbassasdors', 'mslearn', 'communitypower']",19
1368616296573730817,2021-03-07 17:35:27,b'Now that is really #communitypower! https://t.co/G5rYkvk7CN',b'nmcinroy',here and there,,"Place(_api=<tweepy.api.API object at 0x7f55458f0280>, id='1a3fd0b34e5cc504', url='https://api.twitter.com/1.1/geo/id/1a3fd0b34e5cc504.json', place_type='city', name='Urmston', full_name='Urmston, England', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f55458f0280>, type='Polygon', coordinates=[[[-2.4094209, 53.4316145], [-2.25304, 53.4316145], [-2.25304, 53.480382], [-2.4094209, 53.480382]]]), attributes={})",['communitypower'],10914
1368625805606019073,2021-03-07 18:13:14,"b'A Spanish group is calling for the country to curb mega-solar projects and to expand the market for smaller projects.  They point out that #localenergy projects create local jobs, enhance communities, and reduce transmission losses. \xf0\x9f\x91\x8d https://t.co/LCnFwt05bN https://t.co/0KEwxi7gD0'",b'FreeingEnergy',"Atlanta, GA",,,['localenergy'],477
1368699390819450885,2021-03-07 23:05:38,b'I spent the day petitioning for the amazing candidate and girlfriend @JacquiPainter!  We had yet another huge turnout of dedicated volunteers for our community powered progressive movement- no outside special interest or corporate money. #community #CommunityPower https://t.co/n0ZtwUdNsN',b'Carlos_Calz07',"Brooklyn, NY",,,"['community', 'CommunityPower']",2614
1368782656826052608,2021-03-08 04:36:30,b'@lcxipedia not u doing it as well \xf0\x9f\x98\x96  #localvibes #localenergy',b'deckerrstar',she/her | elyse's crotte,,,"['localvibes', 'localenergy']",947
1368789036953960448,2021-03-08 05:01:51,"b'""Spain should limit the size of new solar parks to encourage the deployment of smaller projects located closer to consumers""  ANPIER point out that #LocalEnergy projects create local jobs, enhance communities, and reduce transmission losses  https://t.co/0Wbs8Rife8'",b'SANS10400',Africa,,,['LocalEnergy'],2343
1368790815003312129,2021-03-08 05:08:55,"b'Grid-interactive Efficient Buildings  #LocalEnergy means ALL ~60million South Africans can profit from self-generation for self-consumption, &amp; as #GoodGridCitizens, can support our national grid  ( In this case, batteries would have been even better )  https://t.co/h8q7dPFViY'",b'SANS10400',Africa,,,"['LocalEnergy', 'GoodGridCitizens']",2343
1368792391486996481,2021-03-08 05:15:11,"b'Hey @NERSA_ZA - time to think about #LocalEnergy, about the advantages of #StokvelMicroGrids &amp; #RoofTopSolar ?  Please give our local Youth a chance - empower them to build a stable &amp; secure energy future with no #EnergyPoverty, and with the profits into their own pockets https://t.co/ENfyv97teo'",b'SANS10400',Africa,,,"['LocalEnergy', 'StokvelMicroGrids', 'RoofTopSolar', 'EnergyPoverty']",2343
1368799303108603905,2021-03-08 05:42:39,"b'#LocalEnergy is lekker !  #RoofTopSolar creates jobs close to home, &amp; across our nation, for our South African Youth. The resultant #EnergyFelxibility supports the entire National Grid  Let our #YoungElectricalEngineers lead us out of #EnergyPovery  For eg https://t.co/cufOZdsxfa https://t.co/wUWjfEwbMN'",b'SANS10400',Africa,,,"['LocalEnergy', 'RoofTopSolar', 'EnergyFelxibility', 'YoungElectricalEngineers', 'EnergyPovery']",2343
1368839002233712643,2021-03-08 08:20:24,b'\xf0\x9f\x93\xa3\xf0\x9f\x93\xa3  #Azure Service Operator &amp; Project #BicepLang  08.03. \xf0\x9f\x91\x8917:30 Uhr mit @nmeisenzahl  und Dario: https://t.co/WzqhJ3nZaf  #CloudNative #communitypower #YouTube #virtualevent',b'AzureMeetup',"Rosenheim, Germany",,,"['Azure', 'BicepLang', 'CloudNative', 'communitypower', 'YouTube', 'virtualevent']",68
1368840771508568066,2021-03-08 08:27:26,"b""Are renewable energy communities the solution for women empowerment in the energy sector? On #InternationalWomensDay we suggest you read this paper on women's role in energy cooperatives \xe2\x9c\x8a\xf0\x9f\x8c\x8d\xf0\x9f\x92\x9a\xf0\x9f\x91\xadhttps://t.co/50UakRyrxw #communitypower""",b'energycities',Besançon / Brussels,,,"['InternationalWomensDay', 'communitypower']",9937
1368870873051054086,2021-03-08 10:27:03,b'For #communityenergy projects that aim to deliver zero carbon outcomes - deadline 15th March. Work with experienced &amp; skilled community energy mentors.  https://t.co/3qBGEadDi8  @CooperativesUK @cse_bristol @peoplesbiz @CESouthNRG @Comm1nrg @brightonnrgcoop @Energy4AllLtd',b'EnergiseSussex',"St Leonards, E Sussex, UK",,,['communityenergy'],929
1368909295895670794,2021-03-08 12:59:43,b'#InternationalWomensDay: #communityenergy #go100re #energyrevolution require #womenpower and #womenempowerment \xe2\x80\x93 check the latest results from our project on: https://t.co/MR0KEo0xuY',b'WWindEA',,,,"['InternationalWomensDay', 'communityenergy', 'go100re', 'energyrevolution', 'womenpower', 'womenempowerment']",1580
1368921656849227783,2021-03-08 13:48:50,"b'Background check &amp; briefing for team @wearenewlocal ahead of #StrongerThings 2021 kicking off tomorrow.   We\xe2\x80\x99ve over 1,200 folk signed up for our 3 day #communitypower fest. It\xe2\x80\x99ll be our biggest event ever: come join us! https://t.co/JiP2uHpeUd'",b'jesstud',"Cambridge, England",,,"['StrongerThings', 'communitypower']",4273
1368932889627418629,2021-03-08 14:33:29,"b'Happy #InternationalWomensDay to all the women represented in #CommunityEnergy, #Sustainability and beyond \xf0\x9f\x92\xaa The determination, passion and knowledge our women directors and members bring to CREW inspire us today and every day. \xf0\x9f\x92\x9a #IWD2021'",b'CREWEnergyLDN',"Wandsworth, London",,,"['InternationalWomensDay', 'CommunityEnergy', 'Sustainability', 'IWD2021']",1196
1368936784323837953,2021-03-08 14:48:57,b'The amazing peer support group @pfgdoncaster was created to help people get access to personal budgets at SDS - but that was a doorway to something even more powerful. #ItsOurCommunity #communitypower  https://t.co/p2iv2qrfRm',b'SDSNetwork',Global,,,"['ItsOurCommunity', 'communitypower']",42
1368956660660723723,2021-03-08 16:07:56,b'Looking for support with your #communityenergy project? This new peer mentoring scheme could be for you. Applications close 15 March so hurry! https://t.co/ykqjsYFXQl @CooperativesUK @cse_communities @peoplesbiz https://t.co/QFZG2JoJOZ',b'PetraEMorris',Manchester,,,['communityenergy'],685
1368974060579921925,2021-03-08 17:17:05,b'Wonderful news @RebeccaWindemer you fully deserve this recognition for your work &amp; dedication to influencing policy change to support #CommunityEnergy #ClimateAction &amp; tackle #Healthinequalities inspiring stuff on #InternationalWomensDay   Thank you for all you are doing for us! https://t.co/XrB4zV1OkT',b'BristolEnergyNw',"Bristol, England",,,"['CommunityEnergy', 'ClimateAction', 'Healthinequalities', 'InternationalWomensDay']",3157
1368982340140208140,2021-03-08 17:49:59,"b""WOW! \xf0\x9f\x92\xa55.864.000 - that is the number of end-users working for organizations with IT-Pros, consultants, and CommunityHeros who contributed to the @VDILIKEAPRO 'State of the EUC union 2021' #CommunityPower \xe2\x9e\xa1\xef\xb8\x8f\xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/lOsxv2uHll #VDI #DaaS #GPU #CloudComputing https://t.co/c4w9dkCMaw""",b'rspruijt',Netherlands,,,"['CommunityPower', 'VDI', 'DaaS', 'GPU', 'CloudComputing']",10683
1368983696326463488,2021-03-08 17:55:22,b'Small #Cardano #stakepools play a BIG role in the #decentralization process of #Cardano and need your help! Please consider staking with any of these great pools! #CardanoCommunity #helpsmallpools #helpnewpools #communitypower #pleaseretweet \xf0\x9f\x99\x8f https://t.co/Ii00S5FfYs',b'Bos020',Amsterdam,,,"['Cardano', 'stakepools', 'decentralization', 'Cardano', 'CardanoCommunity', 'helpsmallpools', 'helpnewpools', 'communitypower', 'pleaseretweet']",497
1369048235415724032,2021-03-08 22:11:49,"b""We've just pledged to this \xe2\x80\x93 anyone else in #CrystalPalace want to see the brilliant @rootsandcycles on the high street / in the Triangle? Dig deep people \xe2\x80\x93 here's to a low-waste, community-powered Palace \xf0\x9f\x91\x87 #circulareconomy #communitypower  @CrystalPalaceTT https://t.co/2baQVdQcSd""",b'libraryofthings',London,,,"['CrystalPalace', 'circulareconomy', 'communitypower']",6274
1369060336582660098,2021-03-08 22:59:54,"b'I wanna celebrate all the amazing #CommunityPower women in our network @wearenewlocal this #InternationalWomensDay After only two months in the job I have already meet countless amazing women, doing incredible work with their communities! Keep going \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb https://t.co/QxP7FQBY2H'",b'steff_riches',"Manchester, England",,"Place(_api=<tweepy.api.API object at 0x7f55458f0280>, id='5f6514b0d7b1bc4c', url='https://api.twitter.com/1.1/geo/id/5f6514b0d7b1bc4c.json', place_type='city', name='Ashton-under-Lyne', full_name='Ashton-under-Lyne, England', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f55458f0280>, type='Polygon', coordinates=[[[-2.169323, 53.4284575], [-2.023554, 53.4284575], [-2.023554, 53.512416], [-2.169323, 53.512416]]]), attributes={})","['CommunityPower', 'InternationalWomensDay']",930
1369177787286757381,2021-03-09 06:46:37,"b'Just having more fun and finding more love, also had some sweet physc convos going on in chat. Love it! Thank you so much @slothrates https://t.co/xJPw6MT3wb for the bitties!!!! Have a great night everyone and Thank You Again! #twitchstreamer #communitypower'",b'JibbyStop',,,,"['twitchstreamer', 'communitypower']",61
1369210529273815042,2021-03-09 08:56:43,"b'During #MakingDecarbFair, super-interesting to moderate talk w/ @LEJones2030 of @Edison_Electric &amp; @Harishhande of @SELCOFoundation about transition to #electrification at both #communityenergy &amp; #utilities scales. Watch here: https://t.co/sQs5YQE9m8 #energy #SDG7 #justenergy https://t.co/Dfmulmxcyr'",b'EnActNow',"Paris, France",,,"['MakingDecarbFair', 'electrification', 'communityenergy', 'utilities', 'energy', 'SDG7', 'justenergy']",3044
1369211021311827972,2021-03-09 08:58:40,"b'Today, we kick-off our EUCENA ""#Gender and #energy  Session #2: Tools and Instruments for #Genderjust #Energycommunities"" with highlighting benefits of gender-just #communityenergy!  #InternationalWomensDay  #Equality #energy https://t.co/v7VXvoqWRc'",b'REScoopEU',Europe,,,"['Gender', 'energy', 'Genderjust', 'Energycommunities', 'communityenergy', 'InternationalWomensDay', 'Equality', 'energy']",6013
1369216458572566531,2021-03-09 09:20:17,b'Today\xe2\x80\x99s the day! The biggest #communitypower gathering yet. Looking forward to seeing lots of @wearenewlocal friends virtually at our three day #StrongerThings 2021 extravaganza.   With our fab partners @PPLthinks @FutureGov @CoeusITadvisory @cityoflondon @themjcouk https://t.co/6Jjb5tqvuQ',b'jesstud',"Cambridge, England",,,"['communitypower', 'StrongerThings']",4273
1369216717453488129,2021-03-09 09:21:18,"b""Looking forward to #inspiration and #challenge today from @NVTweeting @ACEVO @wearenewlocal Thanks @CharlotteAugst @browning_vicky @KristianaWrixon @ProfDonnaHall @adamjlent for making sure we're connecting on things that matter #HealthInequities #PartnershipWork #CommunityPower""",b'bengilchrist',"Manchester, UK",,,"['inspiration', 'challenge', 'HealthInequities', 'PartnershipWork', 'CommunityPower']",2585
1369225218112299020,2021-03-09 09:55:05,"b""We're with our friends @wearenewlocal and many of our members this morning for #StrongerThings.   Really looking forward to seeing examples of #CommunityPower in practice, and learning from places across the country. https://t.co/LOwt0DRSDG""",b'LondonFunders',London,,,"['StrongerThings', 'CommunityPower']",9246
1369225388136759296,2021-03-09 09:55:46,"b""It's started!  Listening to @adamjlent setting out the agenda for the next 3 days. #CommunityPower #StrongerThings https://t.co/v4tcO4O9Oq""",b'BuurtzorgBI',"England, United Kingdom",,,"['CommunityPower', 'StrongerThings']",1974
1369227454024454146,2021-03-09 10:03:58,b'Excited to be part of #StrongerThings  Looking forward to fresh inspiration on how we can unleash #CommunityPower for Bournemouth Christchurch &amp; Poole @BCPCouncil https://t.co/uynNshjkYY',b'EmilyB_Courage',"Poole, Dorset, England",,,"['StrongerThings', 'CommunityPower']",170
1369227765984137222,2021-03-09 10:05:13,"b'The last year has seen a deep crisis of three \xe2\x80\x9cc\xe2\x80\x9ds: Covid, credit and climate, says @ProfDonnaHall, but the remedy is found in a fourth \xe2\x80\x9cc\xe2\x80\x9d- our communities.  Inspiring intro to #StrongerThings 2021 \xe2\x9d\xa4\xef\xb8\x8f #communitypower'",b'jesstud',"Cambridge, England",,,"['StrongerThings', 'communitypower']",4273
1369228259662135299,2021-03-09 10:07:10,b'Thank you @adamjlent for an exciting opening to the #StrongerThings 2021 conference this morning! #CommunityPower https://t.co/0mOGX2bpFU',b'PPLthinks',United Kingdom,,,"['StrongerThings', 'CommunityPower']",1253
1369230548007280641,2021-03-09 10:16:16,"b'Joining @wearenewlocal #StongerThings when able this week.   Great start with input from @Vibrant_Socks on #CommunityPower - seeing people as \xe2\x80\x9ccitizens, neighbours &amp; co-producers\xe2\x80\x9d rather than clients or service users.  \xe2\x80\x9c...vision - to put people at the \xe2\x9d\xa4\xef\xb8\x8f of what we do.\xe2\x80\x9d https://t.co/ZXeAzqxmsA'",b'Jason_Peter_',Ayrshire,,,"['StongerThings', 'CommunityPower']",1105
1369232752978112514,2021-03-09 10:25:02,"b'The move from illness to wellness isn\xe2\x80\x99t about partnership anymore, it\xe2\x80\x99s about actually letting people lead, says @jaweeda_idoo, discussing the #communitypower movement in healthcare'",b'jesstud',"Cambridge, England",,,['communitypower'],4273
1369244530147549185,2021-03-09 11:11:49,b'Community #radios continue to play a corollary role to inform+sensitize people in #GuineaBissau.  This week we took advantage of our visit to \xf0\x9f\x87\xac\xf0\x9f\x87\xbcCastanhez to explore partnership opportunities w/a #community\xf0\x9f\x93\xbbfor promoting more peaceful &amp; inclusive societies. #SDG16 #communitypower https://t.co/9aFOWFCimJ',b'LuCeleste15',Guinea Bissau,,,"['radios', 'GuineaBissau', 'community', 'SDG16', 'communitypower']",413
1369254245275406337,2021-03-09 11:50:26,"b'""We\'ve seen faith groups come together during Covid - Muslim and Jewish communities sharing information about how they are keeping their parishioners safe &amp; informed.""  Yvonne Campbell about growing #communitypower &amp; cohesion in #WalthamForest @wfcouncil at #StrongerThings https://t.co/7tgocHQsz3'",b'katoglet',London,,,"['communitypower', 'WalthamForest', 'StrongerThings']",471
1369265524039970822,2021-03-09 12:35:15,"b'Just because #communitypower is about people, doesn\xe2\x80\x99t mean it doesn\xe2\x80\x99t need resource- we must invest in social infrastructure &amp; people to support activity.   Vital point from @PGutherson: this isn\xe2\x80\x99t about the state stepping back completely, but working differently #StrongerThings'",b'jesstud',"Cambridge, England",,,"['communitypower', 'StrongerThings']",4273
1369269503205457923,2021-03-09 12:51:04,b'@BucksBameNetwrk this free event is something you might be interested in #StrongerThings #communitypower https://t.co/40ES4ffter',b'moffat_sj',,,,"['StrongerThings', 'communitypower']",74
1369271661783101441,2021-03-09 12:59:38,b'Sign up and join us for the anniversary edition of the Microsoft meets community : Windows Virtual Desktop event! \xf0\x9f\x91\x87 #WVD #CommunityPower https://t.co/4VGbTr67pI',b'fberson',Netherlands,,,"['WVD', 'CommunityPower']",2851
